Customer ID,Name,Age,Gender,Email,Phone,City,State,Country,Region,Join Date,Last Purchase,Orders,Average Order Value,Total Revenue,Customer Lifetime Value,Annual Income,Monthly Income,Satisfaction Score,Customer Score,Churn Risk,Segment,Loyalty Level,Favorite Category,Payment Method,Acquisition Channel,Discount Usage (%),Returns,Support Tickets,Website Visits,App Sessions,Wishlist Items,Cart Abandonments,Referral Count,Coupon Used,Premium Member,Newsletter,Days Since Last Purchase
1999,Mary Romero,56,Male,torrestravis@example.org,6980865510,Hardintown,New York,India,South,2023-10-21,2026-05-20,1,7561,7561,20450.12,252045,21003,3.1,34.51,49.0,At Risk,Bronze,Home,Net Banking,Facebook,10,8,13,194,106,22,15,22,No,Yes,Subscribed,62
2000,Melanie Francis,19,Female,colleenclark@example.org,2940275942,Brooksstad,Mississippi,India,Central,2025-02-13,2025-10-23,45,7457,335565,452705.69,1236168,103014,4.8,100.0,32.0,VIP,Platinum,Books,Net Banking,Mobile App,72,12,9,56,101,17,11,1,No,Yes,Subscribed,271
2001,Luis Turner,67,Male,jlewis@example.net,0705605573,New Richardtown,West Virginia,India,South,2021-10-02,2025-08-12,61,1710,104310,394538.57,2567705,213975,4.8,100.0,32.0,Regular,Silver,Groceries,Cash,Instagram,49,8,3,100,105,6,28,6,No,No,Not Subscribed,343
2002,Ryan Gray,38,Female,russellterri@example.net,5317660244,Parkland,North Carolina,India,North,2024-06-13,2026-02-28,96,609,58464,174711.25,2363926,196993,3.0,100.0,50.0,Regular,Bronze,Books,Debit Card,Referral,31,9,1,270,56,23,8,20,No,No,Subscribed,143
2003,Christopher Lewis,55,Male,cdelacruz@example.com,5546068342,East Monica,Ohio,India,North,2024-01-20,2025-12-20,79,3638,287402,623522.56,2822050,235170,3.0,100.0,50.0,VIP,Platinum,Electronics,Cash,Mobile App,47,13,4,239,111,10,4,7,Yes,No,Not Subscribed,213
2004,Eric Soto,32,Female,ychapman@example.net,8187588041,Zavalaport,North Dakota,India,North,2024-08-10,2026-07-11,27,5521,149067,465503.12,1694465,141205,4.9,100.0,0.0,Premium,Gold,Sports,Credit Card,Email Campaign,81,15,17,21,41,8,28,16,No,Yes,Subscribed,10
2005,Sean Cook,44,Male,lauriemyers@example.net,7902293094,North Kylie,Louisiana,India,Central,2023-04-14,2026-02-28,47,7606,357482,1278660.35,810021,67501,4.4,100.0,36.0,VIP,Platinum,Books,Credit Card,Email Campaign,84,9,8,237,57,23,21,6,No,Yes,Subscribed,143
2006,Victoria Marquez,19,Male,marie99@example.net,0725668723,Baileyhaven,Illinois,India,South,2022-12-17,2025-12-16,95,6236,592420,901432.38,2467059,205588,3.6,100.0,44.0,VIP,Platinum,Books,Wallet,Facebook,84,13,14,298,163,3,28,13,No,No,Not Subscribed,217
2007,Scott Jones,59,Male,daniel04@example.org,6777679593,Mendozamouth,Colorado,India,North,2025-08-14,2026-04-23,119,1299,154581,217438.27,508020,42335,3.2,100.0,42.5,Premium,Gold,Groceries,Net Banking,Website,70,7,16,133,63,29,27,17,Yes,No,Not Subscribed,89
2008,Bridget Ruiz,63,Female,kimberly91@example.org,9454028944,South Mary,New Hampshire,India,Central,2025-11-05,2026-05-16,45,5778,260010,461879.36,1434896,119574,2.9,100.0,34.0,VIP,Platinum,Sports,UPI,Email Campaign,41,6,18,120,157,8,4,8,No,No,Subscribed,66
2009,Richard Ramirez,47,Female,youngpaul@example.com,8868996908,New Robin,Maryland,India,East,2023-08-27,2025-12-11,58,6025,349450,727415.17,941454,78454,5.0,100.0,30.0,VIP,Platinum,Books,Credit Card,Mobile App,84,11,5,52,25,18,16,9,No,Yes,Subscribed,222
2010,David Schwartz,55,Female,breanna94@example.net,4447427072,Jessicafort,Oklahoma,India,Central,2024-05-13,2025-10-07,70,7317,512190,1287796.77,1498780,124898,2.9,100.0,51.0,VIP,Platinum,Books,Debit Card,Instagram,100,0,9,241,84,40,22,18,No,No,Not Subscribed,287
2011,Robert Brown,21,Female,johnny28@example.com,0751939146,New Shelia,Alaska,India,Central,2025-07-22,2026-06-09,93,7294,678342,1245128.86,2723561,226963,2.9,100.0,22.0,VIP,Platinum,Books,Net Banking,Referral,43,7,4,32,38,20,9,13,No,No,Not Subscribed,42
2012,Jeremy Gutierrez,65,Female,loweandrew@example.net,8777075013,West Phillip,New Hampshire,India,West,2024-07-26,2026-02-22,86,6997,601742,828866.82,2638684,219890,3.8,100.0,42.0,VIP,Platinum,Groceries,Wallet,Instagram,55,6,13,45,57,36,10,19,Yes,Yes,Subscribed,149
2013,Mary Conrad,63,Female,tholt@example.net,3177186266,South Rachelbury,Wisconsin,India,West,2022-08-05,2026-05-11,30,5681,170430,351714.69,2893940,241161,2.6,100.0,39.5,Premium,Gold,Fashion,Net Banking,Referral,79,8,14,114,126,31,18,13,No,No,Not Subscribed,71
2014,Anna Clark,67,Female,allensheena@example.org,2498640946,Chavezmouth,Iowa,India,West,2024-10-26,2026-07-05,11,6299,69289,169383.62,2880013,240001,4.1,76.86,6.0,Regular,Silver,Home,Credit Card,Referral,17,0,1,286,183,7,0,25,Yes,No,Not Subscribed,16
2015,Phillip Adams,56,Male,lisachurch@example.net,4121762080,West Samantha,Hawaii,India,West,2022-08-24,2025-08-31,41,1202,49282,100373.14,1606282,133856,4.0,100.0,40.0,Regular,Bronze,Books,Wallet,Email Campaign,13,8,18,26,144,25,14,3,Yes,Yes,Subscribed,324
2016,Amanda Stark,63,Female,mackenziekelly@example.com,0456869690,East Jacob,Massachusetts,India,East,2024-07-05,2025-12-16,89,4462,397118,1406015.46,1394613,116217,2.9,100.0,51.0,VIP,Platinum,Books,UPI,Referral,22,15,20,155,184,37,30,12,Yes,No,Subscribed,217
2017,Dean Turner,20,Female,patricia15@example.net,5842768612,Port John,Kansas,India,North,2024-03-08,2025-12-11,16,5303,84848,204343.37,1642036,136836,2.7,75.97,57.0,Regular,Silver,Books,Net Banking,Instagram,83,6,8,110,194,15,10,7,No,No,Not Subscribed,222
2018,Maria Graham,46,Male,rebecca01@example.net,4576616295,North Jasonside,Maryland,India,East,2025-09-03,2025-07-23,101,7223,729523,1122159.82,1654279,137856,3.8,100.0,42.0,VIP,Platinum,Sports,Wallet,Google Ads,61,10,1,110,170,4,0,9,Yes,No,Subscribed,363
2019,Bryan Curtis,48,Female,qbarron@example.org,5234655461,Joanchester,New Jersey,India,North,2025-02-25,2025-12-31,115,6117,703455,1992292.89,2389114,199092,2.6,100.0,54.0,VIP,Platinum,Sports,Net Banking,Referral,100,13,2,300,152,2,15,8,No,No,Not Subscribed,202
2020,Emma Graham,27,Male,emily19@example.net,8914353542,Draketown,New York,India,West,2022-04-18,2026-01-03,97,1894,183718,358904.23,1215794,101316,3.4,100.0,46.0,Premium,Gold,Books,Cash,Instagram,54,7,1,116,39,22,24,6,Yes,No,Not Subscribed,199
2021,Heather Dixon,52,Female,kimberlyduarte@example.com,5134074918,Lake Jorge,Wisconsin,India,West,2024-05-14,2025-08-20,27,3122,84294,260988.32,2240401,186700,4.9,100.0,31.0,Regular,Silver,Groceries,Cash,Instagram,97,2,1,260,45,33,22,7,No,No,Not Subscribed,335
2022,Michael Peck,64,Female,robert51@example.org,6906119597,Johntown,Iowa,India,North,2022-08-26,2025-12-07,88,3603,317064,453159.12,2805980,233831,4.2,100.0,38.0,VIP,Platinum,Books,UPI,Facebook,100,6,12,126,27,36,12,5,No,No,Subscribed,226
2023,David Nichols,55,Male,wparker@example.net,4280540092,Sarahton,New Mexico,India,Central,2023-05-30,2026-05-07,9,5657,50913,141202.36,1663038,138586,3.5,63.18,43.5,Regular,Bronze,Groceries,Wallet,Website,51,6,0,36,166,25,6,12,Yes,No,Subscribed,75
2024,Ann Sanchez,42,Female,gabrielle90@example.org,4329262055,New Kevin,New York,India,North,2024-02-14,2026-04-11,66,4287,282942,979638.62,2967801,247316,2.6,100.0,54.0,VIP,Platinum,Sports,Wallet,Referral,38,3,2,109,189,23,24,24,Yes,No,Not Subscribed,101
2025,Nathan Hogan,28,Female,opayne@example.org,9943109518,Paynehaven,Idaho,India,South,2025-11-30,2025-09-24,103,5379,554037,1121341.76,2532226,211018,3.5,100.0,45.0,VIP,Platinum,Electronics,Wallet,Email Campaign,58,15,1,176,92,19,16,18,No,Yes,Subscribed,300
2026,Kristen Moreno,62,Female,sheltonariel@example.com,8397830189,Richardtown,New Hampshire,India,Central,2025-11-30,2025-07-29,77,1287,99099,202827.0,2553062,212755,3.0,100.0,50.0,Regular,Silver,Fashion,Credit Card,Mobile App,61,0,1,70,146,15,6,24,No,Yes,Not Subscribed,357
2027,Karen Peterson,70,Female,umoore@example.net,7032718875,Port Bethanyton,Texas,India,West,2021-09-25,2025-09-12,21,1027,21567,39882.9,2535991,211332,4.6,92.31,34.0,New,Bronze,Home,Credit Card,Google Ads,36,2,11,260,123,5,22,4,Yes,No,Subscribed,312
2028,David Tucker,64,Female,brandonmorales@example.net,7439064847,North Edward,South Dakota,India,West,2025-11-04,2025-08-01,11,4374,48114,112245.46,1779190,148265,3.3,64.62,56.0,Regular,Bronze,Beauty,Cash,Instagram,76,5,4,117,177,23,11,4,No,Yes,Not Subscribed,354
2029,Laura Summers,30,Male,alexander73@example.net,9718901120,New Erin,Tennessee,India,South,2025-12-05,2025-11-08,19,4980,94620,305003.18,993800,82816,4.0,96.92,41.0,Regular,Silver,Books,Credit Card,Instagram,28,7,11,78,139,28,16,19,Yes,No,Not Subscribed,255
2030,Charles Foster,37,Female,sarah61@example.net,6647107935,Richardsontown,Ohio,India,South,2023-12-04,2026-03-17,68,5941,403988,810192.83,2342273,195189,3.2,100.0,48.0,VIP,Platinum,Electronics,Credit Card,Email Campaign,35,11,10,22,116,9,28,16,Yes,No,Subscribed,126
2031,John Mckay,51,Male,alexandersmith@example.net,1832152900,Walterview,Indiana,India,Central,2024-04-25,2026-07-15,41,3802,155882,486989.38,1720606,143383,4.4,100.0,0.0,Premium,Gold,Beauty,Credit Card,Website,95,10,17,61,166,0,10,16,No,No,Not Subscribed,6
2032,Stacy Pierce,69,Female,pratteddie@example.net,1672324644,Williamsfurt,Arkansas,India,East,2024-06-04,2026-02-01,56,1150,64400,175780.27,2122910,176909,3.8,100.0,42.0,Regular,Silver,Fashion,Debit Card,Mobile App,98,13,12,104,98,40,9,12,No,No,Not Subscribed,170
2033,Russell Chung,35,Female,travischavez@example.net,1418100729,Oliverside,Washington,India,South,2022-09-26,2026-01-25,62,5228,324136,1142523.7,870325,72527,2.9,100.0,51.0,VIP,Platinum,Fashion,Credit Card,Mobile App,88,13,5,262,29,39,29,2,No,No,Subscribed,177
2034,Brandon Garcia,53,Female,bryantjessica@example.com,7658575790,Harrellmouth,South Dakota,India,South,2023-03-29,2025-12-19,41,911,37351,76201.42,940337,78361,2.8,100.0,52.0,New,Bronze,Sports,Credit Card,Google Ads,37,0,10,6,64,30,4,24,No,Yes,Subscribed,214
2035,Brianna Luna,35,Female,kayla91@example.org,7848652308,East Joseph,Indiana,India,Central,2024-05-08,2026-02-18,58,2435,141230,528047.3,1968363,164030,3.4,100.0,46.0,Premium,Gold,Fashion,Net Banking,Referral,73,10,18,63,155,35,2,14,No,No,Not Subscribed,153
2036,Angel Carr,31,Female,anthonyford@example.org,0267554753,South Jasonberg,Michigan,India,Central,2024-07-30,2025-08-31,45,4792,215640,511291.4,1505937,125494,3.8,100.0,42.0,Premium,Gold,Home,Cash,Google Ads,76,11,20,190,115,7,7,3,No,No,Not Subscribed,324
2037,Christopher Ruiz,22,Female,loriwalters@example.org,5821726330,New Pamelahaven,Virginia,India,South,2026-05-11,2026-05-09,73,3122,227906,380793.33,2258618,188218,3.1,100.0,35.5,Premium,Gold,Home,Debit Card,Google Ads,61,15,8,126,112,40,5,2,No,No,Not Subscribed,73
2038,Ruben Neal,42,Male,martinmichael@example.org,4306577211,Blacktown,Oregon,India,Central,2022-01-29,2025-09-19,119,4991,593929,1880070.39,2427472,202289,3.7,100.0,43.0,VIP,Platinum,Groceries,Credit Card,Referral,47,15,18,280,56,8,23,5,Yes,Yes,Not Subscribed,305
2039,Alyssa Davis,55,Male,bkidd@example.org,2152673711,Fergusonhaven,Tennessee,India,East,2023-03-26,2026-03-28,45,6557,295065,441005.89,1215171,101264,3.4,100.0,46.0,VIP,Platinum,Fashion,UPI,Instagram,70,11,9,21,82,36,2,18,No,No,Subscribed,115
2040,Ryan Barnes,60,Female,craig73@example.com,6895374252,Ryanshire,South Dakota,India,North,2022-05-18,2026-04-12,25,5497,137425,248624.05,482048,40170,4.4,100.0,36.0,Premium,Gold,Beauty,Wallet,Instagram,97,13,10,126,51,23,28,25,No,No,Subscribed,100
2041,Heather Love,54,Female,erinarmstrong@example.org,6032370140,Flynnland,Minnesota,India,South,2024-06-12,2025-11-22,24,6482,155568,471403.32,2743141,228595,3.5,100.0,45.0,Premium,Gold,Groceries,Cash,Referral,0,15,17,255,195,40,10,20,Yes,No,Subscribed,241
2042,Dawn Saunders,47,Female,ochandler@example.net,2304772596,Gloriabury,Iowa,India,South,2021-11-21,2025-08-18,76,4340,329840,786571.68,2687076,223923,4.1,100.0,39.0,VIP,Platinum,Beauty,Cash,Facebook,65,7,13,202,105,1,18,15,No,No,Subscribed,337
2043,Linda Wagner,68,Male,christopher29@example.net,6288156603,West Shellyhaven,Indiana,India,East,2023-03-07,2026-04-18,47,5921,278287,367494.74,839283,69940,4.0,100.0,37.0,VIP,Platinum,Sports,Wallet,Mobile App,20,0,2,13,113,39,7,22,No,Yes,Not Subscribed,94
2044,Jose Gonzalez,51,Male,rickmorris@example.net,8779347244,Thomasside,New York,India,East,2023-04-01,2026-02-07,50,2446,122300,151752.18,2855300,237941,3.3,100.0,47.0,Premium,Gold,Beauty,Debit Card,Google Ads,10,11,13,260,30,4,14,14,No,Yes,Not Subscribed,164
2045,Julie Allen,69,Female,tmitchell@example.org,2683487092,Powersside,Virginia,India,Central,2022-02-17,2025-08-01,92,7702,708584,1937840.4,2569734,214144,3.7,100.0,43.0,VIP,Platinum,Electronics,Cash,Email Campaign,4,9,0,258,84,20,24,6,No,Yes,Not Subscribed,354
2046,Bridget Hawkins,39,Female,joseph26@example.org,7331258128,West Adrian,Connecticut,India,South,2024-01-28,2025-12-20,67,2277,152559,528328.93,1805910,150492,2.6,100.0,54.0,Premium,Gold,Electronics,Net Banking,Mobile App,58,0,11,47,48,2,13,19,Yes,Yes,Not Subscribed,213
2047,Cindy Villegas,42,Male,jose76@example.com,2469685169,Charlesville,Kansas,India,Central,2024-02-23,2026-05-24,101,730,73730,247191.2,1018234,84852,3.7,100.0,22.0,Regular,Silver,Beauty,UPI,Referral,66,10,7,235,145,35,24,4,Yes,No,Subscribed,58
2048,Nathan Sandoval,32,Female,mark70@example.net,0057458076,Holmesville,Iowa,India,North,2024-04-23,2025-10-07,31,520,16120,55840.81,2037208,169767,4.2,100.0,38.0,New,Bronze,Beauty,UPI,Referral,72,1,16,195,135,13,1,13,Yes,No,Subscribed,287
2049,Amy Wright,45,Female,stephenwilliams@example.net,3594822452,South Moniqueborough,Mississippi,India,South,2022-09-27,2026-03-18,69,3733,257577,594094.57,1985449,165454,2.6,100.0,54.0,VIP,Platinum,Groceries,Wallet,Email Campaign,51,15,15,195,89,36,11,14,No,No,Subscribed,125
2050,Lindsay Parker,69,Male,wcoleman@example.com,1411910147,Port Barbara,Tennessee,India,East,2025-10-19,2025-08-02,97,5733,556101,1634731.88,2103540,175295,3.7,100.0,43.0,VIP,Platinum,Books,Wallet,Google Ads,84,4,11,11,75,2,5,10,Yes,Yes,Not Subscribed,353
2051,Joe Ballard,69,Female,juan01@example.org,7127715685,Lake Shannonview,New York,India,Central,2024-02-18,2026-02-23,20,2230,44600,93249.32,2363302,196941,3.2,80.92,48.0,Regular,Bronze,Groceries,Credit Card,Website,46,15,20,81,11,33,0,4,No,Yes,Not Subscribed,148
2052,Ashley Acevedo,21,Female,barraaron@example.org,8922906419,Antonioshire,Kansas,India,East,2024-11-15,2026-01-06,32,1457,46624,105173.25,307786,25648,3.8,100.0,42.0,Regular,Bronze,Fashion,Net Banking,Website,15,13,3,49,87,40,11,20,No,Yes,Not Subscribed,196
2053,Steven King,46,Female,loribowman@example.net,2802386562,West Bethanytown,Texas,India,North,2021-11-10,2025-09-05,6,7640,45840,153842.5,1658091,138174,3.9,60.17,55.0,Regular,Bronze,Books,Wallet,Website,4,4,4,249,5,25,27,18,No,No,Not Subscribed,319
2054,Misty Roy,57,Male,smithjohn@example.org,3782868722,Jonesside,California,India,East,2024-01-28,2026-02-21,84,3353,281652,879223.23,2974102,247841,4.6,100.0,34.0,VIP,Platinum,Groceries,Net Banking,Mobile App,5,7,20,206,54,35,6,12,Yes,No,Not Subscribed,150
2055,Rachel Coleman,38,Male,sheilaharris@example.net,6621541519,Port Kimberlyberg,New Jersey,India,West,2021-11-02,2025-09-10,68,6476,440368,781398.22,1715817,142984,2.7,100.0,53.0,VIP,Platinum,Books,Wallet,Email Campaign,97,9,20,99,66,17,20,20,No,No,Subscribed,314
2056,Jessica Harvey,60,Male,marieneal@example.com,8635834926,Newmanview,South Carolina,India,North,2025-09-18,2025-12-19,5,2628,13140,27963.38,2731760,227646,4.8,60.63,47.0,At Risk,Bronze,Fashion,Net Banking,Referral,90,0,8,286,194,34,25,23,No,Yes,Not Subscribed,214
2057,Mario Lynch,18,Female,lynchkelsey@example.net,3558857283,South Christophertown,Minnesota,India,North,2025-10-06,2025-12-29,57,917,52269,139455.53,2355380,196281,4.9,100.0,31.0,Regular,Bronze,Beauty,Net Banking,Google Ads,26,2,15,12,151,32,30,3,Yes,Yes,Subscribed,204
2058,Manuel Kent,32,Female,bdiaz@example.net,9614990941,Courtneyburgh,Tennessee,India,West,2025-01-01,2026-01-12,14,6065,84910,141769.65,652360,54363,3.4,78.98,52.0,Regular,Silver,Electronics,Net Banking,Mobile App,12,12,8,171,66,26,12,4,Yes,No,Subscribed,190
2059,Bobby Marshall,44,Male,hillmelissa@example.net,1891728458,Brendaton,Arizona,India,South,2024-02-05,2025-10-09,52,5361,278772,697349.37,1905333,158777,2.9,100.0,51.0,VIP,Platinum,Beauty,Credit Card,Referral,20,11,15,163,125,17,11,1,No,Yes,Not Subscribed,285
2060,Barbara Thompson,32,Male,angelachan@example.com,8072008057,Mitchellborough,Wisconsin,India,North,2025-11-16,2025-12-19,44,6840,300960,749298.12,2029651,169137,2.6,100.0,54.0,VIP,Platinum,Groceries,UPI,Website,35,5,12,47,67,16,14,2,No,No,Subscribed,214
2061,Diane Gamble,41,Male,jmorris@example.net,5556808469,Heatherside,Delaware,India,West,2023-02-02,2025-08-17,37,3326,123062,365947.82,2348097,195674,4.3,100.0,37.0,Premium,Gold,Beauty,Wallet,Email Campaign,18,13,19,151,186,23,8,2,Yes,Yes,Not Subscribed,338
2062,David Clark,53,Male,joshualopez@example.net,7002519067,Williamsstad,New Mexico,India,East,2024-12-16,2026-04-27,65,4473,290745,975181.13,816386,68032,2.6,100.0,46.5,VIP,Platinum,Groceries,UPI,Mobile App,24,6,14,131,152,25,29,10,No,No,Subscribed,85
2063,Hannah Merritt,63,Female,amanda74@example.com,3083572890,Lake Hannahchester,Kansas,India,East,2025-04-28,2026-04-14,87,1491,129717,260547.19,1346934,112244,4.6,100.0,33.0,Premium,Gold,Home,UPI,Mobile App,34,0,5,227,177,7,6,11,No,No,Not Subscribed,98
2064,Joseph Stevens,23,Male,wagnerlori@example.org,2230597573,New Melinda,Missouri,India,South,2026-03-16,2026-01-21,56,6397,358232,571857.65,620292,51691,3.0,100.0,50.0,VIP,Platinum,Groceries,UPI,Mobile App,32,3,11,181,18,0,18,21,No,Yes,Not Subscribed,181
2065,Max Cole,39,Male,michael58@example.com,6850664878,Rodriguezton,Arkansas,India,East,2023-11-17,2026-01-01,116,4933,572228,1435506.29,509035,42419,3.8,100.0,42.0,VIP,Platinum,Home,Debit Card,Mobile App,35,5,0,229,40,30,2,4,Yes,Yes,Subscribed,201
2066,Brian Cooper,49,Male,richard45@example.org,4798529484,Lorettaport,Mississippi,India,South,2022-06-22,2025-12-10,53,4349,230497,371498.72,1287914,107326,3.1,100.0,49.0,Premium,Gold,Beauty,Cash,Instagram,52,4,14,233,184,27,14,9,Yes,No,Not Subscribed,223
2067,Austin Estrada,52,Female,mlewis@example.com,6951181961,Dianastad,Massachusetts,India,West,2025-11-04,2025-11-09,38,5280,200640,598627.12,2662470,221872,3.2,100.0,48.0,Premium,Gold,Groceries,Debit Card,Email Campaign,77,6,2,108,106,31,11,20,No,No,Not Subscribed,254
2068,Anne Martin,63,Male,ortegajohn@example.net,4199771180,Phillipsborough,Missouri,India,East,2022-11-29,2025-07-21,52,5817,302484,695410.57,2091885,174323,4.1,100.0,39.0,VIP,Platinum,Electronics,Debit Card,Email Campaign,26,5,1,102,19,25,3,22,No,No,Subscribed,365
2069,Brett Baker,39,Male,clineapril@example.net,7143694749,Terryhaven,Ohio,India,East,2021-11-08,2026-05-28,118,2198,259364,685214.58,2489807,207483,3.1,100.0,26.0,VIP,Platinum,Home,Net Banking,Facebook,25,3,20,168,170,6,16,0,Yes,Yes,Subscribed,54
2070,Brandi Espinoza,45,Male,omiller@example.net,8776458084,Waltersburgh,Washington,India,Central,2021-12-13,2025-08-12,112,1476,165312,572870.64,1181477,98456,3.8,100.0,42.0,Premium,Gold,Sports,Debit Card,Google Ads,88,11,6,41,28,22,8,24,Yes,No,Not Subscribed,343
2071,Carlos Benson,33,Female,bowmananthony@example.com,1260557402,Amandamouth,Nevada,India,North,2026-06-12,2026-01-07,41,5249,215209,707825.71,340130,28344,4.2,100.0,38.0,Premium,Gold,Home,UPI,Website,99,13,0,261,107,11,7,22,No,Yes,Subscribed,195
2072,Ashley Brooks,44,Male,bowmanrobert@example.org,0783731835,Lake Joel,West Virginia,India,South,2023-05-14,2025-08-26,111,4550,505050,1331163.48,2788076,232339,2.8,100.0,52.0,VIP,Platinum,Groceries,Credit Card,Email Campaign,43,3,20,286,178,9,27,13,Yes,No,Subscribed,329
2073,Veronica Murphy,44,Male,jamescochran@example.net,2455711627,Port Justinberg,North Carolina,India,North,2021-12-17,2025-10-25,68,2868,195024,250845.94,1605088,133757,4.7,100.0,33.0,Premium,Gold,Beauty,Credit Card,Website,78,15,20,14,101,8,22,19,No,No,Subscribed,269
2074,Lorraine Harris,45,Female,jhaynes@example.org,7402810607,Jaredview,Utah,India,West,2023-09-21,2025-11-21,7,4869,34083,59900.94,2566702,213891,2.7,47.82,66.0,New,Bronze,Beauty,Debit Card,Website,50,5,3,153,10,28,30,7,No,Yes,Not Subscribed,242
2075,Robert White,66,Male,nwaller@example.org,6416298702,Jenniferland,Louisiana,India,Central,2021-09-21,2025-08-31,25,5571,139275,170755.42,900342,75028,2.6,100.0,54.0,Premium,Gold,Home,Debit Card,Referral,6,10,12,95,101,2,15,0,No,No,Not Subscribed,324
2076,Erica Frye,59,Female,staceydickerson@example.org,2368504485,Port Jennifer,Kansas,India,Central,2024-07-22,2026-04-22,92,4876,448592,1521670.36,2833879,236156,2.9,100.0,46.0,VIP,Platinum,Groceries,Debit Card,Google Ads,29,5,14,121,136,7,28,10,Yes,Yes,Subscribed,90
2077,Matthew Rios,54,Female,nataliescott@example.com,3061139004,South Michael,South Dakota,India,South,2025-12-11,2025-08-26,42,2596,109032,141376.22,1494513,124542,4.0,100.0,40.0,Regular,Silver,Beauty,Credit Card,Google Ads,86,7,17,156,125,23,9,7,No,No,Not Subscribed,329
2078,Frederick Adams,56,Female,xjohnson@example.com,3555638598,Nicoleshire,Wyoming,India,West,2024-09-07,2025-10-26,7,970,6790,16543.39,2888947,240745,4.6,61.36,47.0,At Risk,Bronze,Groceries,Debit Card,Facebook,73,5,8,224,55,25,13,19,No,No,Not Subscribed,268
2079,Samuel Moreno,59,Male,criley@example.org,5733807926,Alejandroview,New Jersey,India,East,2026-04-15,2026-04-15,118,3254,383972,1004010.71,2513508,209459,3.7,100.0,41.5,VIP,Platinum,Groceries,Credit Card,Facebook,4,0,15,242,8,39,18,1,Yes,Yes,Subscribed,97
